,actor,sentiment,count
3043,Rosie Perez,0.09959955206830205,60
3044,Travis Myers,0.09598958333333331,40
3045,James Ransone,0.009627445324369939,396
3046,Robert Shaw,0.0847254696587083,99
3047,Woody Allen,0.06502630638594867,497
3048,Maika Monroe,0.07761904761904762,20
3049,Woody Allen,0.06502630638594867,497
3050,Robert Duvall,0.1383028926850541,78
3051,Vernon Wells,0.16710515873015874,20
3052,Andy Lau,0.12658542493386243,100
3053,James Mason,0.31215579221686923,458
3054,Ben Davies,0.07160232283148948,120
3055,George C. Scott,0.2133128962788054,275
3056,Hedy Lamarr,0.007522567164421121,178
3057,Michael Greyeyes,0.23823728459362142,99
3058,Josh Hutcherson,0.062408232853148116,177
3059,Holly Hunter,0.1433646949341782,179
3060,Dean Stockwell,0.14976346801346802,20
3061,Jennifer Lawrence,0.129381611441058,497
3062,Nicholas Aaron,0.10866270431783827,140
3063,Tyrone Power,0.08189786255411255,40
3064,Matt Damon,0.09327377987896385,487
3065,J.K. Simmons,0.1211107229619888,79
3066,David Oyelowo,0.17062590187590185,20
3067,Julia Roberts,0.1303544018646864,493
3068,Julie Christie,0.19912526685643123,73
3069,Campbell Scott,0.1160749458874459,20
3070,John F. Kennedy,0.09467472350532016,373
3071,Bruce Greenwood,0.2103106384356384,39
3072,Danny Aiello,0.18892135642135638,20
3073,Matt Bennett,0.09353410979793723,339
3074,Christopher Lambert,0.1770373038419913,80
3075,Robin Williams,0.1171931561372351,494
3076,Karisma Kapoor,0.1344372294372294,20
3077,Paul Kaye,0.21974400252525253,20
3078,Peter Dinklage,0.08986996577881991,216
3079,Bob Hoskins,0.12194846462460097,99
3080,Saif Ali Khan,0.1375543740981241,200
3081,Alex Kendrick,0.1198133793290043,80
3082,Anna Kendrick,0.18955493590983752,496
3083,Merritt Wever,0.11692060789326417,120
3084,Jason Statham,0.11573018974203189,475
3085,Martin Starr,0.14192842111592113,80
3086,Jordi Vilasuso,0.29261702215608465,160
3087,Michael Fassbender,0.1710079478812608,258
3088,Frances Fisher,0.1895876260243856,153
3089,Mackenzie Gray,0.14750436026936029,100
3090,Daniel Baldwin,0.29162642045454545,20
3091,Alice Cooper,0.16863574333151268,496
3092,Woody Allen,0.06502630638594867,497
3093,Paul Sheehan,0.10924668109668109,100
3094,Rita Hayworth,0.09815480449334615,120
3095,Jake Gyllenhaal,0.0953481413637076,484
3096,Sally Hawkins,0.11491271344396345,60
3097,Christopher Lee,0.1238907090053764,496
3098,Jon Mack,0.13177272297808013,28
3099,Michael Moore,0.041828968137974466,490
3100,Keanu Reeves,0.10476399390001678,494
3101,Ryan Reynolds,0.1367400621654784,495
3102,Craig Roberts,0.08029190207156307,59
3103,Karl E. Landler,0.2685102002164502,100
3104,Lauren Gottlieb,0.27351674107142865,40
3105,Johnny Depp,0.07872807627771616,462
3106,Paul McGill,0.12595655483405482,160
3107,Logan Browning,0.19652696608946607,20
3108,Kristin Scott Thomas,0.10623020498020498,78
3109,Marlon Brando,0.13514973636239158,473
3110,George C. Scott,0.2133128962788054,275
3111,Roddy McDowall,0.05696748737373738,40
3112,Aidan Quinn,0.11651992018398268,40
3113,Quentin Tarantino,0.19159282809257452,493
3114,Steve Buscemi,0.07896390158195717,495
3115,Clint Eastwood,0.06589611848420364,487
3116,Humphrey Bogart,0.1287501953336196,258
3117,George Newbern,0.35236967944460845,96
3118,Christian Keyes,0.2945107886904762,20
3119,Matthew Alan,0.13035953438777662,400
3120,America Ferrera,0.15874268031076064,140
3121,Roddy McDowall,0.05696748737373738,40
3122,Tom Wilkinson,0.14679797979797982,20
3123,Sarah Butler,0.09309927853398274,99
3124,Nawazuddin Siddiqui,0.18098484848484847,20
3125,Jean Arthur,0.20314814814814816,20
3126,Montgomery Clift,0.08913676601176602,40
3127,Eddie Griffin,0.11456762566137565,60
3128,Stephen Rea,0.15511297498797497,60
3129,Harrison Ford,0.09716929078672332,492
3130,Catherine Deneuve,0.1051129426129426,39
3131,Judy Greer,0.24723860630110628,40
3132,Ty Burrell,0.08635342261904763,20
3133,Bolo Yeung,0.060520833333333336,20
3134,Claude Rains,0.04106541660224695,280
3135,Rosario Dawson,0.12782620256870036,386
3136,William Baldwin,0.09442234848484847,20
3137,Norman Lloyd,0.06722690821909573,40
3138,Bruce Greenwood,0.2103106384356384,39
3139,Anjelica Huston,0.157130562077596,59
3140,Lin Shaye,0.06555334595959596,40
3141,Beau Bridges,0.2206539074960128,19
3142,Donald Glover,0.09464897555043007,492
3143,Eric Stoltz,0.0516087962962963,20
3144,Ryan Gosling,0.1004387974068557,497
3145,Michael Angarano,0.6287747495559995,39
3146,Brian Dennehy,0.1493421052631579,19
3147,Vivica A. Fox,0.19568073593073593,60
3148,Jay Mohr,0.13048611111111114,20
3149,Rip Torn,0.06368322643889003,298
3150,Sid Haig,0.07550156370705614,99
3151,Lee Scott,0.18507596403488005,400
3152,Chazz Palminteri,0.0054444444444444445,60
3153,Ashanti,0.11236441683906605,490
3154,Katrina Law,0.2589107744107743,60
3155,Tom Cruise,0.07900278779568609,499
3156,Brigitte Bardot,0.08268055649725047,258
3157,Lea Thompson,0.13875742313242315,39
3158,Camren Bicondova,0.11836066017316016,20
3159,Burgess Meredith,0.14660652504667337,59
3160,Jason Statham,0.11573018974203189,475
3161,Steve Buscemi,0.07896390158195717,495
3162,Long Nguyen,0.15082776544881393,431
3163,Bruce Willis,0.036719473979653874,495
3164,Judy Greer,0.24723860630110628,40
3165,Abhishek Bachchan,0.26435013050895856,500
3166,Bella Thorne,0.15489881943353467,496
3167,Laurence Olivier,0.15004978450792478,79
3168,Ray Milland,0.19228867623604462,19
3169,Daniel Stern,0.18092236443639503,98
3170,Vic Mignogna,0.10592685725411423,180
3171,Joseph Cotten,0.18946875000000002,20
3172,Roddy McDowall,0.05696748737373738,40
3173,Rami Malek,0.11932294656659895,416
3174,Peter Gallagher,0.29131672754329,40
3175,Michael Emerson,0.12368886972402597,80
3176,Keanu Reeves,0.10476399390001678,494
3177,Naseeruddin Shah,0.13747474747474747,39
3178,Matthew Broderick,0.07093689975990397,119
3179,Jerry Mathers,0.08761544011544012,20
3180,Bruce Willis,0.036719473979653874,495
3181,Natasha Lyonne,0.12975155811525152,199
3182,Vivica A. Fox,0.19568073593073593,60
3183,Quentin Tarantino,0.19159282809257452,493
3184,Clint Eastwood,0.06589611848420364,487
3185,Jason Marsden,0.22520908489658492,36
3186,Lemmy,0.11907701441377096,496
3187,,0.0794150481406939,448
3188,Robin Williams,0.1171931561372351,494
3189,Errol Flynn,0.13471396755250925,180
3190,Redd Foxx,0.10697645728114477,80
3191,Ryan Reynolds,0.1367400621654784,495
3192,,0.0794150481406939,448
3193,Chris Gauthier,0.10915021602075174,120
3194,Iko Uwais,0.20255131673881666,60
3195,Humphrey Bogart,0.1287501953336196,258
3196,Ranbir Kapoor,0.19019864000285427,500
3197,Bruce Dern,0.1832354918229917,100
3198,Sylvester Stallone,0.163936616432329,497
3199,Christopher Abbott,0.1571401515151515,20
3200,Jamie Lee Curtis,0.22783573810228674,499
3201,Albert Finney,0.18052362025513075,180
3202,Shelley Hennig,0.09318520021645021,40
3203,Robert De Niro,0.15250260584143246,496
3204,Patrick Macnee,0.2033823051948052,20
3205,Ursula Andress,0.10336309523809524,20
3206,Jesse McCartney,0.17066487095976532,497
3207,Andrew Robinson,0.0986233211233211,39
3208,Ryan Gosling,0.1004387974068557,497
3209,James Drury,0.055675595238095246,20
3210,Billy West,0.06207236842105265,19
3211,James Brown,0.11036212622899073,494
3212,Mick Jagger,0.0967747008992554,491
3213,Juliet Stevenson,0.30942194264069267,20
3214,W. Earl Brown,0.21712616087616085,39
3215,Michael Pollan,0.1837384512745089,156
3216,Philip Seymour Hoffman,0.17078487649916219,117
3217,J.K. Simmons,0.1211107229619888,79
3218,Ty Burrell,0.08635342261904763,20
3219,Christopher Abbott,0.1571401515151515,20
3220,Sheryl Crow,0.23387897747769879,495
3221,Robert Downey Jr.,0.14644303481409487,499
3222,Tom Wilkinson,0.14679797979797982,20
3223,Ed Begley Jr.,0.12688903974291948,59
3224,Justin Theroux,0.07160473279370587,297
3225,Wilford Brimley,0.05760426289191977,239
3226,Karisma Kapoor,0.1344372294372294,20
3227,Madeline Kahn,0.1284042502282298,98
3228,Trey Parker,0.13823296519260062,180
3229,Zooey Deschanel,0.1590231217793607,494
3230,David Arquette,0.20476200140019005,497
3231,Frances Fisher,0.1895876260243856,153
3232,Cheech Marin,0.08813555816788575,58
3233,Steven Yeun,0.0728308686276639,98
3234,Michael Imperioli,0.05606288600288598,100
3235,Alex Gibney,0.002568993506493508,20
3236,Kumar Gaurav,0.1319686869093698,216
3237,Mira Sorvino,0.09723681137163027,220
3238,Josh Swanson,0.11555059523809526,40
3239,Emraan Hashmi,0.2493488369408368,500
3240,Lena Dunham,0.07004719765268443,434
3241,David Hyde Pierce,0.23061522854755942,19
3242,Harvey Fierstein,0.20000347222222223,60
3243,Yul Vazquez,0.3025451178234382,78
3244,Judy Greer,0.24723860630110628,40
3245,Michael Rapaport,0.05369864140942575,459
3246,David Keith,0.08925205820964752,140
3247,Lynn Cohen,0.10542207792207794,40
3248,Jason Ritter,0.2259682015948701,199
3249,Oliver Reed,0.04235450757449976,478
3250,Aidan Quinn,0.11651992018398268,40
3251,Jennifer Lawrence,0.129381611441058,497
3252,Joe Mantegna,0.22130480828695115,40
3253,Nicole Beharie,0.1817007797270955,19
3254,David Oakes,0.15527365451388891,80
3255,Justin Baldoni,0.11545856336947485,139
3256,Rosario Dawson,0.12782620256870036,386
3257,Vanessa Williams,0.178834772129278,277
3258,Alma Martinez,-0.08559523809523809,20
3259,Marlon Brando,0.13514973636239158,473
3260,Jack McBrayer,0.02267857142857143,20
3261,Sam Edwards,0.0722372767499256,180
3262,Dwayne Johnson,0.19838533653255278,499
3263,Joseph Gordon-Levitt,0.12443745574725261,218
3264,Bokeem Woodbine,0.13495801236458202,275
3265,James Wolk,0.11064647108843537,20
3266,Gavin MacLeod,0.25594065656565657,20
3267,Eddie Griffin,0.11456762566137565,60
3268,Tommy O'Reilly,0.121635101010101,20
3269,Allison Dean,0.14963497182247182,37
3270,Louise Brooks,0.1371032519458656,220
3271,Martin Landau,0.14929335016835016,20
3272,Kevin Pollak,0.35166431022680994,117
3273,Shane Dawson,0.20850025588049945,498
3274,Taylor Pigeon,0.08298611111111112,40
3275,Harrison Ford,0.09716929078672332,492
3276,Tina Fey,0.14229640034335922,465
3277,Mary Lynn Rajskub,0.04103590197340196,37
3278,Lena Dunham,0.07004719765268443,434
3279,Gary Oldman,0.1780265008163193,397
3280,Gary Cooper,0.14691719312954632,298
3281,William Gates,0.27612648809523815,20
3282,Peter Dinklage,0.08986996577881991,216
3283,Aimee Garcia,0.22723161807501516,497
3284,Naomi Watts,0.0775209214061692,239
3285,Ryan Gosling,0.1004387974068557,497
3286,Hill Harper,0.21750031520445817,179
3287,Mehcad Brooks,0.05628030303030303,20
3288,Richard Curtis,0.1441685903319605,158
3289,Alfre Woodard,0.21268459059400507,158
3290,Ginger Rogers,0.12283756005531797,180
3291,Joe Cocker,0.18319257190769042,474
3292,Stacy Keach,0.13270833333333332,20
3293,William Smith,0.14312108150470218,58
3294,Karen Alexander,0.18179945286195284,60
3295,Paul McCartney,0.16626036522163276,497
3296,,0.0794150481406939,448
3297,Jamie Lee Curtis,0.22783573810228674,499
3298,Kirk Cameron,0.12172212053111284,98
3299,Bhole Baba,0.12429278273809523,40
3300,Joe Lo Truglio,0.5994018764143065,440
3301,Peter Dinklage,0.08986996577881991,216
3302,Ken Burns,0.13450989898599472,495
3303,Terry Funk,0.0861941605298798,179
3304,Rachel Dratch,0.10442039066257819,60
3305,Rachel True,0.2754256854256854,44
3306,Sasha Alexander,0.438759847012398,98
3307,Edie Falco,0.08349010942760944,20
3308,Peter Dinklage,0.08986996577881991,216
3309,Monica Calhoun,-0.020499999999999997,20
3310,Olivia Wilde,0.1191758646213501,497
3311,David Mamet,0.15021303678740386,79
3312,Tommy Sheppard,0.10435023251140148,216
3313,Brad Pitt,0.10961099833308816,493
3314,Jim Parsons,0.06454309370269823,177
3315,Tori Spelling,0.1325712716825998,60
3316,Ryan Gosling,0.1004387974068557,497
3317,Keith Carradine,0.29101767676767676,20
3318,Jim Gaffigan,0.14124049587630425,494
3319,Brian Eno,0.08502662417915853,495
3320,Bruce Greenwood,0.2103106384356384,39
3321,Carol Channing,0.0014285714285714284,140
3322,Mike Beckingham,0.05258657845447769,59
3323,Britney Spears,0.11687570822714476,496
3324,Jennifer Hale,-0.0078125,20
3325,Paul Sorvino,0.2096597222222222,20
3326,Mike Stanley,0.15112266764870932,240
3327,Tim Holmes,0.0802133905189461,180
3328,Patrick Kilpatrick,0.0026384548611111127,40
3329,James Nesbitt,0.10521759423024017,257
3330,Luis Sanchez,0.06747403374017957,360
3331,Olivia Wilde,0.1191758646213501,497
3332,Ginger Rogers,0.12283756005531797,180
3333,Bob Proctor,0.13913944074249296,251
3334,Eric Idle,0.17962179208038756,437
3335,Greg Ayres,0.31115829772079767,20
3336,Treat Williams,0.4014738546176046,100
3337,Lillian Gish,0.17100802669552667,40
3338,Anita Page,0.08232823773448775,40
3339,Carol Block,0.06761706183724535,218
3340,Jamie Lee Curtis,0.22783573810228674,499
3341,Isabella Rossellini,0.191875,20
3342,James Cagney,0.14565803436805122,99
3343,Viggo Mortensen,0.16836111702354492,138
3344,Oliver Platt,0.11583333333333334,20
3345,John Robinson,0.08711319701004426,499
3346,,0.0794150481406939,448
3347,Yaphet Kotto,0.06590530303030304,20
3348,Don Wallace,0.09676944432850705,119
3349,Lalaine,0.09610648656093455,499
3350,Sylvester Stallone,0.163936616432329,497
3351,Tatyana Ali,0.021603535353535354,20
3352,Taran Killam,0.16171690867003363,60
3353,Linnea Quigley,0.13273003472222222,20
3354,Matt Damon,0.09327377987896385,487
3355,Parry Shen,0.22776390022138912,500
3356,Amir Talai,0.08296662214414069,265
3357,Jennifer Lawrence,0.129381611441058,497
3358,Ally Sheedy,0.11480301642801645,20
3359,James Urbaniak,0.09358139905878601,199
3360,Corbin Bernsen,0.13961858164983168,20
3361,Victoria Jackson,0.14824810273089548,79
3362,Stacy Keach,0.13270833333333332,20
3363,Sam Adams,0.12639020355465597,219
3364,Noah Segan,0.15141604010025064,19
3365,Jennifer Jason Leigh,0.11641630752679863,56
3366,Esai Morales,0.2885049005681818,100
3367,John Gilbert,0.13757028775697602,77
3368,Sid Haig,0.07550156370705614,99
3369,Tom Hardy,0.08990437962038896,496
3370,Christina Hart,-0.02201388888888891,20
3371,Kenneth Tobey,0.3895833333333334,20
3372,James Mason,0.31215579221686923,458
3373,Jon Favreau,0.13258269907782178,494
3374,Clint Eastwood,0.06589611848420364,487
3375,Mae West,0.13964410889905227,177
3376,The Dalai Lama,0.11581467833396503,495
3377,Michael Joiner,0.22364583333333332,20
3378,Omari Hardwick,0.21507469794247516,159
3379,Matisyahu,0.14513713560338318,160
3380,Channing Tatum,0.14801853621680766,499
3381,Greta Gerwig,0.12350067902822673,498
3382,Susan Chambers,0.14668452380952382,20
3383,Bryce Dallas Howard,0.12759463821111566,495
3384,Darryl Hunt,0.12786066017316017,40
3385,Mia Farrow,0.02795698135046092,481
3386,John Newton,0.1906949806949807,111
3387,Tom Cullen,0.07224642255892255,20
3388,Abigail Evans,0.171875,20
3389,Robin Lord Taylor,0.1456055690836941,100
3390,Topher Grace,0.1885861509024198,199
3391,John Amos,0.11782003630050503,98
3392,Bebe Neuwirth,0.17909189570527898,279
3393,Glen Hansard,0.11866754080364525,119
3394,Temple Grandin,0.09255057638532214,59
3395,Alan Brent,0.16663293650793648,20
3396,Peter Robbins,0.0623621155753968,80
3397,Michael Moore,0.041828968137974466,490
3398,Ed Begley Jr.,0.12688903974291948,59
3399,J.D. Williams,0.042028334725703144,38
3400,,0.0794150481406939,448
3401,,0.0794150481406939,448
3402,Mark Duplass,0.20311603716408455,417
3403,Jason Stuart,0.18429429501241373,99
3404,Alex Kendrick,0.1198133793290043,80
3405,Stephen Carr,0.06663054841570466,80
3406,Robert Townsend,0.14225818523551714,99
3407,Kieran Culkin,0.06147870958209029,38
3408,Jonathan Blow,0.1149155039198567,400
3409,Danny Dyer,0.1749039694963928,318
3410,Jon Brion,0.05517306998556999,40
3411,Tony Goldwyn,0.20454143431897667,59
3412,Noam Chomsky,0.04862600035950984,490
3413,Tia Carrere,0.3063016183035715,20
3414,Anna Kendrick,0.18955493590983752,496
3415,Lena Dunham,0.07004719765268443,434
3416,Justin Gordon,0.09566017316017314,20
3417,Lena Dunham,0.07004719765268443,434
3418,Corbin Bernsen,0.13961858164983168,20
3419,,0.0794150481406939,448
3420,Lin Shaye,0.06555334595959596,40
3421,Jan Haley,0.0931824494949495,20
3422,Ringo Starr,0.041606060606060605,20
3423,Zoe Kazan,0.051370133784238686,79
3424,Jason Mewes,0.09262161084529505,38
3425,Stacy Edwards,0.064625,20
3426,Franky G,0.062138205649569275,275
3427,Mark Duplass,0.20311603716408455,417
3428,Sean Whalen,0.2051439909297052,20
3429,Divine,0.13764355307749754,485
3430,Peter Greene,0.06297077116831581,80
3431,Shane Carruth,0.12057389560158553,79
3432,Richard Jewell,0.13165404737418354,496
3433,Eric Mabius,0.35163027763372806,240
3434,Alan Ruck,0.14613131313131314,20
3435,John August,0.1356568855353968,178
